"id","chembl_id"
34870,"CHEMBL508080"
34871,"CHEMBL1503007"
34871,"CHEMBL470503"
34875,"CHEMBL512622"
34876,"CHEMBL503523"
34879,"CHEMBL469284"
34890,"CHEMBL2087926"
34894,"CHEMBL469923"
34898,"CHEMBL3186786"
34910,"CHEMBL222903"
34936,"CHEMBL1255578"
34940,"CHEMBL2272137"
34941,"CHEMBL3247114"
34944,"CHEMBL1989993"
34945,"CHEMBL479715"
34951,"CHEMBL457754"
34955,"CHEMBL2017892"
34975,"CHEMBL511780"
34976,"CHEMBL2392397"
34976,"CHEMBL2392398"
34980,"CHEMBL505108"
34984,"CHEMBL518009"
34997,"CHEMBL446076"
34998,"CHEMBL1644102"
35009,"CHEMBL1969794"
35010,"CHEMBL464777"
35016,"CHEMBL526514"
35017,"CHEMBL165084"
35022,"CHEMBL2037378"
35024,"CHEMBL1170765"
35027,"CHEMBL251342"
35029,"CHEMBL3039390"
35034,"CHEMBL1965785"
35037,"CHEMBL2332392"
35041,"CHEMBL1625375"
35047,"CHEMBL2087166"
35048,"CHEMBL1270050"
35048,"CHEMBL1270051"
35049,"CHEMBL1270153"
35056,"CHEMBL3426656"
35062,"CHEMBL450706"
35063,"CHEMBL507766"
35064,"CHEMBL302324"
35066,"CHEMBL501666"
35074,"CHEMBL517331"
35083,"CHEMBL465509"
35090,"CHEMBL446517"
35095,"CHEMBL1668469"
35096,"CHEMBL253550"
35114,"CHEMBL39085"
35115,"CHEMBL265977"
35116,"CHEMBL37109"
35117,"CHEMBL491518"
35118,"CHEMBL524144"
35119,"CHEMBL289475"
35121,"CHEMBL462974"
35124,"CHEMBL41252"
35138,"CHEMBL509450"
35139,"CHEMBL448947"
35141,"CHEMBL444434"
35146,"CHEMBL367055"
35147,"CHEMBL129309"
35153,"CHEMBL517768"
35157,"CHEMBL1094265"
35159,"CHEMBL500509"
35161,"CHEMBL3398369"
35163,"CHEMBL1590876"
35171,"CHEMBL253547"
35181,"CHEMBL509773"
35183,"CHEMBL6851"
35186,"CHEMBL468680"
35192,"CHEMBL563681"
35201,"CHEMBL2069019"
35214,"CHEMBL464365"
35219,"CHEMBL1911142"
35223,"CHEMBL246989"
35230,"CHEMBL434246"
35232,"CHEMBL310157"
35234,"CHEMBL338463"
35237,"CHEMBL290599"
35252,"CHEMBL1668470"
35253,"CHEMBL427086"
35254,"CHEMBL551316"
35259,"CHEMBL486882"
35261,"CHEMBL339955"
35264,"CHEMBL430558"
35266,"CHEMBL421875"
35282,"CHEMBL508109"
35287,"CHEMBL339718"
35298,"CHEMBL3261680"
35299,"CHEMBL3261681"
35307,"CHEMBL128730"
35308,"CHEMBL403321"
35330,"CHEMBL374839"
35331,"CHEMBL129206"
35341,"CHEMBL463161"
35342,"CHEMBL463160"
35343,"CHEMBL517762"
35345,"CHEMBL457169"
35346,"CHEMBL457827"
35348,"CHEMBL464116"
35349,"CHEMBL1214684"
35350,"CHEMBL2386302"
35351,"CHEMBL1214756"
35353,"CHEMBL2374363"
35355,"CHEMBL505211"
35358,"CHEMBL508513"
35373,"CHEMBL401393"
35375,"CHEMBL39025"
35394,"CHEMBL490154"
35404,"CHEMBL404203"
35405,"CHEMBL461699"
35408,"CHEMBL512631"
35413,"CHEMBL1802177"
35415,"CHEMBL460858"
35416,"CHEMBL389954"
35417,"CHEMBL225258"
35418,"CHEMBL224140"
35420,"CHEMBL225488"
35423,"CHEMBL76814"
35428,"CHEMBL517560"
35436,"CHEMBL509489"
35442,"CHEMBL2386711"
35443,"CHEMBL457149"
35446,"CHEMBL252112"
35457,"CHEMBL1699228"
35471,"CHEMBL514251"
35473,"CHEMBL462952"
35474,"CHEMBL456521"
35475,"CHEMBL225489"
35477,"CHEMBL483119"
35479,"CHEMBL562257"
35523,"CHEMBL1641879"
35524,"CHEMBL1641884"
35525,"CHEMBL253333"
35526,"CHEMBL477698"
35533,"CHEMBL486708"
35535,"CHEMBL1641882"
35544,"CHEMBL504334"
35545,"CHEMBL250882"
35548,"CHEMBL519320"
35560,"CHEMBL128650"
35561,"CHEMBL339072"
35567,"CHEMBL453800"
35582,"CHEMBL3577221"
35584,"CHEMBL503871"
35587,"CHEMBL524713"
35593,"CHEMBL3605564"
35605,"CHEMBL483515"
35607,"CHEMBL414246"
35608,"CHEMBL80139"
35612,"CHEMBL2287522"
35617,"CHEMBL438446"
35645,"CHEMBL559041"
35651,"CHEMBL3218368"
35654,"CHEMBL541210"
35659,"CHEMBL111715"
35661,"CHEMBL490698"
35662,"CHEMBL356415"
35677,"CHEMBL1877463"
35678,"CHEMBL2204399"
35684,"CHEMBL482066"
35687,"CHEMBL228050"
35692,"CHEMBL549898"
35694,"CHEMBL1240948"
35695,"CHEMBL455506"
35706,"CHEMBL1835432"
35715,"CHEMBL305187"
35722,"CHEMBL2062137"
35730,"CHEMBL387905"
35733,"CHEMBL1990546"
35734,"CHEMBL453806"
35736,"CHEMBL158309"
35747,"CHEMBL1077753"
35748,"CHEMBL387874"
35755,"CHEMBL1923785"
35759,"CHEMBL3577255"
35767,"CHEMBL2375644"
35770,"CHEMBL427693"
35771,"CHEMBL241817"
35772,"CHEMBL1159420"
35791,"CHEMBL501610"
35806,"CHEMBL1077052"
35810,"CHEMBL283616"
35824,"CHEMBL1814428"
35827,"CHEMBL27456"
35829,"CHEMBL449483"
35831,"CHEMBL563715"
35832,"CHEMBL422755"
35834,"CHEMBL3633593"
35842,"CHEMBL3594357"
35844,"CHEMBL2087145"
35850,"CHEMBL511567"
35852,"CHEMBL518394"
35853,"CHEMBL463924"
35859,"CHEMBL604673"
35876,"CHEMBL1395434"
35882,"CHEMBL1519055"
35883,"CHEMBL1230906"
35884,"CHEMBL3183863"
35903,"CHEMBL462908"
35904,"CHEMBL454851"
35905,"CHEMBL484679"
35909,"CHEMBL480093"
35914,"CHEMBL1682411"
35915,"CHEMBL408980"
35917,"CHEMBL1872535"
35918,"CHEMBL1322884"
35925,"CHEMBL506315"
35934,"CHEMBL2016934"
35944,"CHEMBL517073"
35947,"CHEMBL1944654"
35951,"CHEMBL1782238"
35952,"CHEMBL507430"
35953,"CHEMBL1517104"
35954,"CHEMBL1807061"
35960,"CHEMBL583445"
35961,"CHEMBL593291"
35965,"CHEMBL400244"
35974,"CHEMBL251235"
35978,"CHEMBL258478"
35988,"CHEMBL64080"
36031,"CHEMBL503717"
36045,"CHEMBL484646"
36065,"CHEMBL259223"
36068,"CHEMBL1567436"
36076,"CHEMBL467409"
36078,"CHEMBL85907"
36083,"CHEMBL1800228"
36095,"CHEMBL455860"
36098,"CHEMBL232644"
36099,"CHEMBL490697"
36104,"CHEMBL3617853"
36106,"CHEMBL374130"
36107,"CHEMBL457261"
36108,"CHEMBL478764"
36119,"CHEMBL225110"
36119,"CHEMBL497273"
36120,"CHEMBL481824"
36139,"CHEMBL497443"
36142,"CHEMBL512156"
36147,"CHEMBL486181"
36154,"CHEMBL498436"
36158,"CHEMBL450127"
36159,"CHEMBL382338"
36163,"CHEMBL144874"
36168,"CHEMBL607536"
36170,"CHEMBL2022669"
36173,"CHEMBL388188"
36177,"CHEMBL459106"
36179,"CHEMBL519864"
36181,"CHEMBL2442951"
36182,"CHEMBL465371"
36183,"CHEMBL467408"
36188,"CHEMBL482042"
36190,"CHEMBL1668598"
36191,"CHEMBL371562"
36192,"CHEMBL461062"
36193,"CHEMBL3314605"
36196,"CHEMBL2165236"
36199,"CHEMBL479795"
36200,"CHEMBL469412"
36212,"CHEMBL606241"
36215,"CHEMBL1951300"
36217,"CHEMBL463125"
36230,"CHEMBL513857"
36239,"CHEMBL465167"
36240,"CHEMBL1169613"
36244,"CHEMBL463126"
36245,"CHEMBL457145"
36249,"CHEMBL2442950"
36254,"CHEMBL464460"
36256,"CHEMBL456062"
36258,"CHEMBL2437367"
36259,"CHEMBL560504"
36262,"CHEMBL3426665"
36264,"CHEMBL462457"
36265,"CHEMBL462456"
36266,"CHEMBL470542"
36268,"CHEMBL426367"
36277,"CHEMBL469924"
36278,"CHEMBL471810"
36280,"CHEMBL470128"
36281,"CHEMBL470130"
36282,"CHEMBL1078248"
36282,"CHEMBL226575"
36284,"CHEMBL1077754"
36288,"CHEMBL2203610"
36290,"CHEMBL1744446"
36291,"CHEMBL2331820"
36295,"CHEMBL397752"
36296,"CHEMBL3581587"
36297,"CHEMBL518470"
36302,"CHEMBL449193"
36303,"CHEMBL501327"
36309,"CHEMBL1163138"
36311,"CHEMBL225869"
36312,"CHEMBL513567"
36314,"CHEMBL328722"
36316,"CHEMBL1946216"
36329,"CHEMBL465306"
36330,"CHEMBL463060"
36332,"CHEMBL464453"
36334,"CHEMBL518700"
36340,"CHEMBL3609891"
36344,"CHEMBL509584"
36352,"CHEMBL3593352"
36358,"CHEMBL450486"
36380,"CHEMBL591270"
36381,"CHEMBL462703"
36391,"CHEMBL11257"
36393,"CHEMBL1927951"
36405,"CHEMBL2260956"
36407,"CHEMBL464961"
36419,"CHEMBL463332"
36421,"CHEMBL2273036"
36428,"CHEMBL1836967"
36430,"CHEMBL463605"
36477,"CHEMBL1802163"
36480,"CHEMBL455370"
36481,"CHEMBL1967022"
36486,"CHEMBL3800483"
36488,"CHEMBL3797679"
36493,"CHEMBL243549"
36498,"CHEMBL497082"
36515,"CHEMBL453563"
36520,"CHEMBL1163507"
36521,"CHEMBL1163513"
36541,"CHEMBL1835875"
36542,"CHEMBL1835960"
36552,"CHEMBL3262201"
36566,"CHEMBL462702"
36570,"CHEMBL1814553"
36576,"CHEMBL512939"
36586,"CHEMBL2029642"
36592,"CHEMBL458760"
36596,"CHEMBL484426"
36599,"CHEMBL461400"
36599,"CHEMBL487595"
36599,"CHEMBL503863"
36653,"CHEMBL2205314"
36654,"CHEMBL378333"
36656,"CHEMBL460243"
36656,"CHEMBL499570"
36657,"CHEMBL387421"
36675,"CHEMBL1812333"
36677,"CHEMBL450651"
36678,"CHEMBL399970"
36679,"CHEMBL1821843"
36692,"CHEMBL551298"
36698,"CHEMBL3039219"
36702,"CHEMBL1277682"
36705,"CHEMBL514528"
36716,"CHEMBL374508"
36719,"CHEMBL513572"
36720,"CHEMBL471117"
36728,"CHEMBL1957401"
36729,"CHEMBL1957405"
36732,"CHEMBL463693"
36733,"CHEMBL465983"
36735,"CHEMBL1269102"
36737,"CHEMBL1957406"
36742,"CHEMBL388055"
36743,"CHEMBL507459"
36757,"CHEMBL2087541"
36758,"CHEMBL2087545"
36771,"CHEMBL489539"
36787,"CHEMBL3356398"
36789,"CHEMBL262520"
36790,"CHEMBL81421"
36795,"CHEMBL1552157"
36802,"CHEMBL1535371"
36809,"CHEMBL271630"
36811,"CHEMBL252709"
36812,"CHEMBL3184260"
36814,"CHEMBL1526886"
36817,"CHEMBL2252107"
36821,"CHEMBL256538"
36822,"CHEMBL1232236"
36827,"CHEMBL479312"
36830,"CHEMBL3409091"
36832,"CHEMBL446064"
36833,"CHEMBL517672"
36834,"CHEMBL465541"
36835,"CHEMBL517770"
36837,"CHEMBL226185"
36838,"CHEMBL494864"
36848,"CHEMBL507166"
36852,"CHEMBL484853"
36854,"CHEMBL3343893"
36857,"CHEMBL1097038"
36858,"CHEMBL454587"
36861,"CHEMBL12576"
36863,"CHEMBL3799340"
36865,"CHEMBL599789"
36867,"CHEMBL428568"
36868,"CHEMBL444235"
36869,"CHEMBL604665"
36871,"CHEMBL598565"
36876,"CHEMBL1381439"
36886,"CHEMBL2047414"
36898,"CHEMBL451975"
36899,"CHEMBL508418"
36905,"CHEMBL503532"
36914,"CHEMBL446585"
36920,"CHEMBL2047416"
36921,"CHEMBL500390"
36923,"CHEMBL517301"
36926,"CHEMBL1707418"
36931,"CHEMBL463129"
36932,"CHEMBL457588"
36932,"CHEMBL458682"
36933,"CHEMBL457812"
36936,"CHEMBL514438"
36941,"CHEMBL422098"
36945,"CHEMBL463076"
36947,"CHEMBL2385638"
36953,"CHEMBL2177290"
36963,"CHEMBL2311863"
36992,"CHEMBL2203604"
36997,"CHEMBL1922171"
37010,"CHEMBL1922170"
37011,"CHEMBL465514"
37011,"CHEMBL513829"
37012,"CHEMBL1922169"
37017,"CHEMBL541184"
37043,"CHEMBL2392324"
37046,"CHEMBL3391956"
37054,"CHEMBL1641872"
37055,"CHEMBL523455"
37058,"CHEMBL1644791"
37059,"CHEMBL1644789"
37061,"CHEMBL1644790"
37062,"CHEMBL470979"
37070,"CHEMBL524685"
37071,"CHEMBL506498"
37074,"CHEMBL185878"
37075,"CHEMBL500378"
37091,"CHEMBL501178"
37094,"CHEMBL1254169"
37103,"CHEMBL224808"
37108,"CHEMBL268907"
37109,"CHEMBL1081523"
37114,"CHEMBL1169602"
37123,"CHEMBL3326713"
37131,"CHEMBL1159453"
37132,"CHEMBL2228355"
37135,"CHEMBL1761956"
37143,"CHEMBL1958309"
37143,"CHEMBL454275"
37150,"CHEMBL1968031"
37157,"CHEMBL445998"
37159,"CHEMBL526870"
37160,"CHEMBL503778"
37171,"CHEMBL272886"
37175,"CHEMBL1171306"
37177,"CHEMBL3780554"
37182,"CHEMBL521317"
37187,"CHEMBL405046"
37193,"CHEMBL1097474"
37194,"CHEMBL466999"
37199,"CHEMBL510148"
37205,"CHEMBL479332"
37206,"CHEMBL1097154"
37209,"CHEMBL3593378"
37215,"CHEMBL550252"
37220,"CHEMBL467206"
37221,"CHEMBL468878"
37229,"CHEMBL464989"
37239,"CHEMBL178219"
37245,"CHEMBL2205001"
37262,"CHEMBL463244"
37266,"CHEMBL482226"
37276,"CHEMBL480479"
37281,"CHEMBL479889"
37284,"CHEMBL3187919"
37295,"CHEMBL3544550"
37314,"CHEMBL497711"
37317,"CHEMBL463342"
37324,"CHEMBL480860"
37326,"CHEMBL1802071"
37327,"CHEMBL1802070"
37347,"CHEMBL2323841"
37348,"CHEMBL497716"
37348,"CHEMBL517334"
37362,"CHEMBL491385"
37373,"CHEMBL2370854"
37376,"CHEMBL451140"
37380,"CHEMBL1997465"
37389,"CHEMBL526755"
37398,"CHEMBL2228375"
37400,"CHEMBL272221"
37416,"CHEMBL1735532"
37418,"CHEMBL1971490"
37421,"CHEMBL3559764"
37428,"CHEMBL494746"
37437,"CHEMBL2335713"
37437,"CHEMBL2335714"
37445,"CHEMBL516646"
37451,"CHEMBL502682"
37456,"CHEMBL1717693"
37462,"CHEMBL1643084"
37462,"CHEMBL510464"
37467,"CHEMBL454176"
37477,"CHEMBL538189"
37500,"CHEMBL326602"
37503,"CHEMBL571008"
37507,"CHEMBL317840"
37509,"CHEMBL463801"
37511,"CHEMBL507057"
37522,"CHEMBL3184429"
37524,"CHEMBL447955"
37548,"CHEMBL252313"
37549,"CHEMBL113677"
37549,"CHEMBL452674"
37551,"CHEMBL481055"
37552,"CHEMBL594996"
37560,"CHEMBL487086"
37561,"CHEMBL446525"
37564,"CHEMBL3314503"
37576,"CHEMBL562256"
37579,"CHEMBL451997"
37590,"CHEMBL1835437"
37597,"CHEMBL465546"
37598,"CHEMBL452253"
37601,"CHEMBL459911"
37602,"CHEMBL254635"
37610,"CHEMBL1092513"
37612,"CHEMBL509120"
37614,"CHEMBL3586206"
37615,"CHEMBL452254"
37617,"CHEMBL2021467"
37620,"CHEMBL224372"
37622,"CHEMBL1080424"
37631,"CHEMBL549359"
37652,"CHEMBL1774432"
37652,"CHEMBL2171208"
37661,"CHEMBL457951"
37663,"CHEMBL477826"
37673,"CHEMBL2088267"
37674,"CHEMBL2088266"
37691,"CHEMBL465622"
37694,"CHEMBL519530"
37696,"CHEMBL516689"
37698,"CHEMBL3781156"
37703,"CHEMBL470270"
37714,"CHEMBL1224064"
37724,"CHEMBL464963"
37740,"CHEMBL550840"
37748,"CHEMBL2407388"
37749,"CHEMBL1080423"
37750,"CHEMBL1079533"
37754,"CHEMBL517266"
37760,"CHEMBL1722733"
37765,"CHEMBL3343909"
37775,"CHEMBL559587"
37776,"CHEMBL468665"
37778,"CHEMBL3633241"
37803,"CHEMBL518567"
37814,"CHEMBL496075"
37815,"CHEMBL1797141"
37818,"CHEMBL2253398"
37820,"CHEMBL554779"
37822,"CHEMBL261695"
37825,"CHEMBL2043373"
37829,"CHEMBL504681"
37843,"CHEMBL450120"
37864,"CHEMBL472646"
37878,"CHEMBL374043"
37880,"CHEMBL498230"
37882,"CHEMBL3792450"
37889,"CHEMBL2036874"
37893,"CHEMBL1079530"
37902,"CHEMBL462050"
37903,"CHEMBL511204"
37904,"CHEMBL2333384"
37905,"CHEMBL1099267"
37912,"CHEMBL3781400"
37913,"CHEMBL1970863"
37918,"CHEMBL1099266"
37934,"CHEMBL399157"
37935,"CHEMBL3426520"
37942,"CHEMBL3426524"
37949,"CHEMBL251919"
37950,"CHEMBL1165401"
37952,"CHEMBL250051"
37954,"CHEMBL401208"
37985,"CHEMBL1951083"
38005,"CHEMBL490464"
38008,"CHEMBL445267"
38011,"CHEMBL551983"
38012,"CHEMBL3235995"
38017,"CHEMBL463745"
38018,"CHEMBL1689204"
38019,"CHEMBL454569"
38020,"CHEMBL463744"
38023,"CHEMBL469411"
38029,"CHEMBL2006383"
38034,"CHEMBL469159"
38042,"CHEMBL502902"
38045,"CHEMBL488604"
38047,"CHEMBL225315"
38049,"CHEMBL2272138"
38050,"CHEMBL1269830"
38059,"CHEMBL500261"
38062,"CHEMBL2420226"
38081,"CHEMBL522636"
38086,"CHEMBL472835"
38091,"CHEMBL466745"
38091,"CHEMBL512623"
38093,"CHEMBL482047"
38097,"CHEMBL1081326"
38113,"CHEMBL255516"
38124,"CHEMBL549680"
38126,"CHEMBL563345"
38127,"CHEMBL562046"
38129,"CHEMBL3233980"
38137,"CHEMBL1880461"
38147,"CHEMBL502702"
38156,"CHEMBL1095564"
38158,"CHEMBL1094288"
38159,"CHEMBL1835436"
38165,"CHEMBL462907"
38166,"CHEMBL464121"
38174,"CHEMBL3763486"
38175,"CHEMBL453542"
38176,"CHEMBL1981629"
38178,"CHEMBL453541"
38190,"CHEMBL2385623"
38193,"CHEMBL239350"
38196,"CHEMBL521960"
38200,"CHEMBL516819"
38202,"CHEMBL1562054"
38203,"CHEMBL456866"
38210,"CHEMBL470457"
38241,"CHEMBL223422"
38242,"CHEMBL459917"
38243,"CHEMBL485387"
38246,"CHEMBL3314502"
38250,"CHEMBL1995288"
38252,"CHEMBL465350"
38257,"CHEMBL2205288"
38262,"CHEMBL511801"
38265,"CHEMBL506155"
38266,"CHEMBL1078658"
38269,"CHEMBL2229599"
38285,"CHEMBL285933"
38288,"CHEMBL449718"
38295,"CHEMBL452769"
38296,"CHEMBL502419"
38298,"CHEMBL1627614"
38300,"CHEMBL1224785"
38301,"CHEMBL3754473"
38302,"CHEMBL460974"
38305,"CHEMBL309821"
38305,"CHEMBL31399"
38311,"CHEMBL1387"
38312,"CHEMBL1571"
38313,"CHEMBL1078534"
38314,"CHEMBL253144"
38315,"CHEMBL1230438"
38315,"CHEMBL1230988"
38319,"CHEMBL455362"
38327,"CHEMBL1774401"
38332,"CHEMBL406233"
38338,"CHEMBL516840"
38349,"CHEMBL591464"
38350,"CHEMBL485276"
38351,"CHEMBL3358080"
38352,"CHEMBL3358081"
38361,"CHEMBL477939"
38366,"CHEMBL2036989"
38376,"CHEMBL252120"
38387,"CHEMBL463923"
38390,"CHEMBL1172172"
38391,"CHEMBL1081517"
38392,"CHEMBL1079532"
38396,"CHEMBL1969989"
38397,"CHEMBL1979392"
38402,"CHEMBL516780"
38408,"CHEMBL484232"
38421,"CHEMBL2425272"
38440,"CHEMBL3356415"
38451,"CHEMBL2333676"
38458,"CHEMBL1727"
38460,"CHEMBL466121"
38469,"CHEMBL437025"
38478,"CHEMBL3740459"
38485,"CHEMBL460242"
38488,"CHEMBL463602"
38501,"CHEMBL1669185"
38503,"CHEMBL2386518"
38505,"CHEMBL2386519"
38518,"CHEMBL1923105"
38526,"CHEMBL2205293"
38527,"CHEMBL564028"
38529,"CHEMBL2331818"
38532,"CHEMBL1971944"
38536,"CHEMBL2023568"
38537,"CHEMBL512154"
38561,"CHEMBL443640"
38564,"CHEMBL229334"
38574,"CHEMBL521482"
38575,"CHEMBL484231"
38580,"CHEMBL52959"
38582,"CHEMBL3754276"
38590,"CHEMBL521780"
38619,"CHEMBL459916"
38620,"CHEMBL462670"
38632,"CHEMBL2333548"
38633,"CHEMBL2333549"
38638,"CHEMBL452766"
38639,"CHEMBL3780602"
38648,"CHEMBL3577094"
38651,"CHEMBL3577097"
38659,"CHEMBL447812"
38661,"CHEMBL197655"
38668,"CHEMBL459197"
38674,"CHEMBL507219"
38674,"CHEMBL526505"
38676,"CHEMBL464648"
38692,"CHEMBL43192"
38694,"CHEMBL514442"
38697,"CHEMBL516320"
38699,"CHEMBL460550"
38705,"CHEMBL455351"
38715,"CHEMBL449845"
38717,"CHEMBL503447"
38725,"CHEMBL2005878"
38726,"CHEMBL461696"
38737,"CHEMBL3234610"
38743,"CHEMBL466577"
38745,"CHEMBL3317743"
38747,"CHEMBL3317746"
38749,"CHEMBL1079670"
38749,"CHEMBL1081415"
38752,"CHEMBL2436601"
38754,"CHEMBL523681"
38756,"CHEMBL1235429"
38758,"CHEMBL2436604"
38760,"CHEMBL476713"
38773,"CHEMBL501600"
38775,"CHEMBL445729"
38776,"CHEMBL2376823"
38777,"CHEMBL1096218"
38778,"CHEMBL2001300"
38784,"CHEMBL257383"
38784,"CHEMBL401732"
38787,"CHEMBL1076248"
38792,"CHEMBL449197"
38795,"CHEMBL500012"
38797,"CHEMBL1079607"
38800,"CHEMBL515079"
38823,"CHEMBL464720"
38825,"CHEMBL502467"
38828,"CHEMBL3331544"
38862,"CHEMBL453507"
38875,"CHEMBL504939"
38889,"CHEMBL499727"
38891,"CHEMBL526855"
38892,"CHEMBL498920"
38896,"CHEMBL516162"
38926,"CHEMBL400900"
38932,"CHEMBL504012"
38932,"CHEMBL505347"
38941,"CHEMBL469461"
38952,"CHEMBL526905"
38954,"CHEMBL499720"
38955,"CHEMBL506199"
38974,"CHEMBL2006661"
38984,"CHEMBL472850"
38985,"CHEMBL411729"
38988,"CHEMBL2270326"
38995,"CHEMBL509104"
38996,"CHEMBL501125"
39027,"CHEMBL500389"
39029,"CHEMBL463601"
39035,"CHEMBL164428"
39039,"CHEMBL2152450"
39039,"CHEMBL2152451"
39040,"CHEMBL2152456"
39049,"CHEMBL3426504"
39057,"CHEMBL518008"
39058,"CHEMBL3622758"
39063,"CHEMBL448636"
39067,"CHEMBL429762"
39069,"CHEMBL2288884"
39076,"CHEMBL272177"
39076,"CHEMBL464095"
39077,"CHEMBL459399"
39078,"CHEMBL3622766"
39081,"CHEMBL1556978"
39087,"CHEMBL2398518"
39094,"CHEMBL2296486"
39096,"CHEMBL1081423"
39097,"CHEMBL1081422"
39098,"CHEMBL1081240"
39099,"CHEMBL1081416"
39101,"CHEMBL1081238"
39103,"CHEMBL1079671"
39104,"CHEMBL1081417"
39107,"CHEMBL2408398"
39108,"CHEMBL504227"
39113,"CHEMBL479504"
39114,"CHEMBL508576"
39117,"CHEMBL1821846"
39122,"CHEMBL1821844"
39124,"CHEMBL1821845"
39130,"CHEMBL509527"
39131,"CHEMBL505320"
39132,"CHEMBL504131"
39147,"CHEMBL465001"
39148,"CHEMBL461819"
39155,"CHEMBL1897212"
39156,"CHEMBL1713764"
39158,"CHEMBL187784"
39159,"CHEMBL2333552"
39174,"CHEMBL2023569"
39178,"CHEMBL3353038"
39194,"CHEMBL1077965"
39204,"CHEMBL2269672"
39206,"CHEMBL517394"
39214,"CHEMBL476005"
39220,"CHEMBL213981"
39228,"CHEMBL506073"
39230,"CHEMBL500894"
39231,"CHEMBL500858"
39233,"CHEMBL2269678"
39234,"CHEMBL515327"
39242,"CHEMBL3121589"
39261,"CHEMBL1964386"
39264,"CHEMBL488000"
39268,"CHEMBL539959"
39270,"CHEMBL552128"
39274,"CHEMBL420402"
39275,"CHEMBL500267"
39276,"CHEMBL509814"
39278,"CHEMBL508061"
39279,"CHEMBL500170"
39280,"CHEMBL509463"
39281,"CHEMBL473031"
39283,"CHEMBL506068"
39297,"CHEMBL518213"
39315,"CHEMBL452498"
39324,"CHEMBL1096217"
39325,"CHEMBL2387208"
39356,"CHEMBL411908"
39357,"CHEMBL1975417"
39361,"CHEMBL2380788"
39369,"CHEMBL490323"
39371,"CHEMBL484254"
39375,"CHEMBL374008"
39381,"CHEMBL1077049"
39385,"CHEMBL3337553"
39387,"CHEMBL216458"
39400,"CHEMBL505481"
39404,"CHEMBL512755"
39406,"CHEMBL371371"
39411,"CHEMBL485063"
39418,"CHEMBL1078509"
39428,"CHEMBL1565922"
39439,"CHEMBL1096220"
39448,"CHEMBL453558"
39451,"CHEMBL1813182"
39452,"CHEMBL489541"
39457,"CHEMBL3608652"
39464,"CHEMBL3394775"
39479,"CHEMBL1517738"
39494,"CHEMBL507913"
39500,"CHEMBL1164447"
39501,"CHEMBL518162"
39502,"CHEMBL514595"
39503,"CHEMBL3417135"
39506,"CHEMBL461703"
39507,"CHEMBL459413"
39508,"CHEMBL610061"
39514,"CHEMBL507150"
39515,"CHEMBL517732"
39521,"CHEMBL507062"
39528,"CHEMBL494111"
39529,"CHEMBL1773215"
39530,"CHEMBL465571"
39532,"CHEMBL492457"
39536,"CHEMBL1684591"
39537,"CHEMBL463917"
39570,"CHEMBL497269"
39576,"CHEMBL492155"
39597,"CHEMBL1170697"
39603,"CHEMBL2332432"
39611,"CHEMBL203844"
39612,"CHEMBL449506"
39617,"CHEMBL561084"
39629,"CHEMBL464632"
39656,"CHEMBL2062966"
39691,"CHEMBL482052"
39697,"CHEMBL21454"
39703,"CHEMBL1522900"
39708,"CHEMBL503312"
39710,"CHEMBL503640"
39733,"CHEMBL3409092"
39737,"CHEMBL1087305"
39737,"CHEMBL1088068"
39741,"CHEMBL3526643"
39743,"CHEMBL256094"
39751,"CHEMBL377019"
39753,"CHEMBL400768"
39760,"CHEMBL491388"
39761,"CHEMBL314772"
39764,"CHEMBL1201208"
39769,"CHEMBL2040599"
39787,"CHEMBL590315"
39803,"CHEMBL477719"
39804,"CHEMBL452115"
39821,"CHEMBL501564"
39829,"CHEMBL448809"
39838,"CHEMBL1705923"
39839,"CHEMBL1159439"
39853,"CHEMBL479310"
39854,"CHEMBL1159411"
39855,"CHEMBL1159410"
39857,"CHEMBL510013"
39886,"CHEMBL3634728"
39893,"CHEMBL220982"
39899,"CHEMBL3357148"
39914,"CHEMBL1159451"
39921,"CHEMBL1171448"
39922,"CHEMBL1171250"
39922,"CHEMBL2391933"
39923,"CHEMBL1171451"
39923,"CHEMBL1910842"
39924,"CHEMBL1171455"
39927,"CHEMBL1910841"
39932,"CHEMBL1269327"
39933,"CHEMBL1269325"
39934,"CHEMBL3391872"
39936,"CHEMBL509384"
39937,"CHEMBL525219"
39941,"CHEMBL1641863"
39942,"CHEMBL1641864"
39943,"CHEMBL1641865"
39946,"CHEMBL1641867"
39959,"CHEMBL505407"
39971,"CHEMBL506376"
39975,"CHEMBL501682"
39976,"CHEMBL449987"
39979,"CHEMBL1482513"
39987,"CHEMBL2375662"
39990,"CHEMBL459779"
39992,"CHEMBL436809"
39994,"CHEMBL434389"
40017,"CHEMBL510110"
40024,"CHEMBL507977"
40038,"CHEMBL1929027"
40057,"CHEMBL499514"
40058,"CHEMBL450550"
40062,"CHEMBL3613720"
40064,"CHEMBL3542195"
40064,"CHEMBL3613718"
40066,"CHEMBL3613726"
40072,"CHEMBL453682"
40080,"CHEMBL1159425"
40086,"CHEMBL227304"
40099,"CHEMBL500370"
40109,"CHEMBL1697772"
40123,"CHEMBL517149"
40123,"CHEMBL517484"
40124,"CHEMBL3809140"
40128,"CHEMBL3357157"
40149,"CHEMBL430035"
40150,"CHEMBL219125"
40152,"CHEMBL507497"
40155,"CHEMBL376692"
